4925,0
4926,0
4927,0
4928,0
4929,0
4930,0
4931,1
4932,1
4933,0
4934,0
4935,0
4936,0
4937,1
4938,1
4939,0
4940,1
4941,0
4942,0
4943,1
4944,1
4945,1
4946,1
4947,0
4948,0
4949,0
4950,0
4951,0
4952,1
4953,0
4954,1
4955,1
4956,0
4957,0
4958,0
4959,1
4960,0
4961,0
4962,0
4963,0
4964,1
4965,0
4966,0
4967,1
4968,0
4969,1
4970,1
4971,1
4972,1
4973,0
4974,1
4975,0
4976,1
4977,1
4978,0
4979,1
4980,1
4981,0
4982,1
4983,1
4984,1
4985,1
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,1
4996,1
4997,0
4998,1
4999,0
5000,1
5001,1
5002,0
5003,0
5004,0
5005,0
5006,1
5007,0
5008,1
5009,0
5010,1
5011,0
5012,0
5013,0
5014,0
5015,0
5016,1
5017,0
5018,1
5019,1
5020,1
5021,0
5022,1
5023,1
5024,1
5025,1
5026,1
5027,1
5028,1
5029,1
5030,1
5031,0
5032,1
5033,1
5034,0
5035,1
5036,0
5037,1
5038,1
5039,0
5040,0
5041,1
5042,0
5043,0
5044,0
5045,0
5046,0
5047,1
5048,0
5049,1
5050,0
5051,0
5052,0
5053,0
5054,1
5055,0
5056,1
5057,0
5058,1
5059,0
5060,1
5061,0
5062,1
5063,0
5064,0
5065,0
5066,1
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,1
5074,1
5075,1
5076,0
5077,0
5078,0
5079,0
5080,1
5081,0
5082,0
5083,1
5084,1
5085,1
5086,1
5087,0
5088,1
5089,1
5090,1
5091,1
5092,1
5093,0
5094,0
5095,1
5096,1
5097,0
5098,0
5099,0
5100,1
5101,1
5102,0
5103,0
5104,1
5105,0
5106,1
5107,1
5108,1
5109,0
5110,0
5111,1
5112,1
5113,1
5114,1
5115,0
5116,1
5117,1
5118,1
5119,1
5120,1
5121,0
5122,1
5123,1
5124,1
5125,0
5126,1
5127,1
5128,1
5129,1
5130,0
5131,1
5132,0
5133,1
5134,0
5135,1
5136,1
5137,1
5138,1
5139,0
5140,0
5141,1
5142,1
5143,0
5144,1
5145,1
5146,0
5147,0
5148,0
5149,0
5150,1
5151,1
5152,0
5153,0
5154,1
5155,0
5156,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,1
5163,0
5164,0
5165,0
5166,1
5167,0
5168,1
5169,1
5170,0
5171,1
5172,1
5173,0
5174,1
5175,0
5176,1
5177,1
5178,0
5179,0
5180,0
5181,0
5182,1
5183,1
5184,1
5185,1
5186,1
5187,0
5188,0
5189,1
5190,1
5191,0
5192,0
5193,0
5194,0
5195,0
5196,0
5197,1
5198,0
5199,1
5200,0
5201,0
5202,1
5203,1
5204,1
5205,1
5206,0
5207,1
5208,1
5209,1
5210,0
5211,0
5212,0
5213,0
5214,0
5215,0
5216,1
5217,0
5218,0
5219,0
5220,0
5221,1
5222,0
5223,0
5224,0
5225,1
5226,1
5227,1
5228,1
5229,0
5230,1
5231,0
5232,0
5233,1
5234,1
5235,0
5236,0
5237,0
5238,1
5239,1
5240,0
5241,0
5242,1
5243,1
5244,0
5245,1
5246,0
5247,0
5248,0
5249,1
5250,1
5251,0
5252,1
5253,0
5254,0
5255,0
5256,0
5257,1
5258,0
5259,0
5260,0
5261,0
5262,1
5263,0
5264,0
5265,0
5266,0
5267,0
5268,1
5269,0
5270,0
5271,1
5272,0
5273,1
5274,1
5275,0
5276,1
5277,0
5278,0
5279,0
5280,1
5281,1
5282,1
5283,0
5284,1
5285,0
5286,0
5287,0
5288,1
5289,1
5290,0
5291,1
5292,1
5293,1
5294,1
5295,0
5296,1
5297,0
5298,0
5299,0
5300,1
5301,0
5302,0
5303,0
5304,0
5305,1
5306,0
5307,0
5308,0
5309,0
5310,1
5311,1
5312,0
5313,0
5314,1
5315,0
5316,1
5317,0
5318,0
5319,1
5320,1
5321,0
5322,1
5323,0
5324,1
5325,0
5326,1
5327,1
5328,0
5329,0
5330,0
5331,0
5332,1
5333,0
5334,1
5335,0
5336,0
5337,0
5338,0
5339,0
5340,1
5341,1
5342,1
5343,0
5344,1
5345,1
5346,0
5347,0
5348,0
5349,1
5350,1
5351,1
5352,0
5353,0
5354,0
5355,0
5356,1
5357,0
5358,0
5359,1
5360,0
5361,1
5362,0
5363,0
5364,0
5365,1
5366,0
5367,1
5368,0
5369,0
5370,1
5371,0
5372,0
5373,0
5374,1
5375,0
5376,1
5377,1
5378,0
5379,1
5380,1
5381,0
5382,1
5383,0
5384,0
5385,1
5386,0
5387,0
5388,0
5389,1
5390,1
5391,0
5392,1
5393,0
5394,0
5395,1
5396,0
5397,1
5398,1
5399,0
5400,1
5401,1
5402,1
5403,0
5404,1
5405,0
5406,0
5407,0
5408,1
5409,0
5410,0
5411,1
5412,1
5413,1
5414,0
5415,1
5416,1
5417,1
5418,0
5419,1
5420,0
5421,1
5422,0
5423,0
5424,0
5425,0
5426,0
5427,1
5428,1
5429,0
5430,0
5431,1
5432,1
5433,1
5434,1
5435,1
5436,1
5437,0
5438,1
5439,1
5440,1
5441,1
5442,1
5443,0
5444,0
5445,1
5446,1
5447,0
5448,1
5449,1
5450,1
5451,1
5452,1
5453,0
5454,0
5455,1
5456,0
5457,0
5458,0
5459,0
5460,0
5461,0
5462,1
5463,0
5464,1
5465,0
5466,1
5467,0
5468,0
5469,0
5470,1
5471,0
5472,1
5473,1
